1989	2	22	8.6502	8.8225	9.2317	9.2632	9.2293	9.2097	9.2013	9.1957	9.1881	9.1769	9.1618	9.1433	9.1219	9.0985	9.0736	9.0477	9.0214	8.995	8.9688	8.943	8.9178	8.8934	8.8697	8.847	8.8251	8.8042	8.7842	8.7651	8.7469	8.7295	8.713	8.6973
1989	3	1	8.7842	8.9756	9.3861	9.3629	9.3006	9.2654	9.2474	9.2357	9.2246	9.2119	9.1969	9.1797	9.1605	9.14	9.1185	9.0964	9.074	9.0517	9.0296	9.0079	8.9868	8.9663	8.9466	8.9275	8.9093	8.8918	8.8751	8.8592	8.844	8.8295	8.8157	8.8026
1989	3	8	8.7268	8.966	9.3584	9.3247	9.2544	9.2026	9.1658	9.1367	9.1109	9.0861	9.0618	9.0376	9.0137	8.9902	8.9673	8.9452	8.9239	8.9036	8.8842	8.8659	8.8485	8.8321	8.8167	8.8021	8.7885	8.7756	8.7635	8.7521	8.7414	8.7313	8.7218	8.7129
1989	3	15	8.7938	9.0425	9.4981	9.4487	9.3702	9.3101	9.2639	9.2251	9.1899	9.1568	9.1255	9.0957	9.0675	9.041	9.0162	8.9931	8.9716	8.9517	8.9332	8.9161	8.9004	8.8858	8.8723	8.8598	8.8482	8.8375	8.8275	8.8182	8.8096	8.8015	8.794	8.7869
1989	3	22	9.138	9.329	9.7196	9.6417	9.5646	9.5061	9.4528	9.401	9.3508	9.303	9.2585	9.2175	9.1803	9.1466	9.1162	9.0889	9.0644	9.0424	9.0225	9.0045	8.9883	8.9735	8.9601	8.9478	8.9366	8.9262	8.9167	8.9079	8.8997	8.8921	8.885	8.8784
1989	3	29	9.0807	9.3958	9.7184	9.6367	9.5312	9.4513	9.384	9.3228	9.2663	9.2143	9.1668	9.1239	9.0853	9.0506	9.0197	8.992	8.9672	8.945	8.925	8.907	8.8908	8.876	8.8626	8.8504	8.8392	8.8289	8.8194	8.8106	8.8025	8.7949	8.7879	8.7813
1989	4	5	8.9469	9.0425	9.3882	9.3044	9.2222	9.1689	9.1286	9.0935	9.061	9.0302	9.0011	8.9739	8.9485	8.9251	8.9036	8.8839	8.8658	8.8493	8.8342	8.8205	8.8079	8.7963	8.7857	8.776	8.767	8.7588	8.7511	8.744	8.7374	8.7313	8.7256	8.7202
1989	4	12	8.7842	9.0903	9.4722	9.4195	9.3533	9.307	9.2682	9.2313	9.1948	9.1591	9.1245	9.0917	9.0609	9.0322	9.0058	8.9815	8.9592	8.9389	8.9203	8.9032	8.8877	8.8734	8.8604	8.8484	8.8373	8.8271	8.8177	8.8089	8.8008	8.7932	8.7862	8.7796
1989	4	19	8.5448	8.6885	9.1828	9.137	9.0866	9.0544	9.0297	9.0067	8.9836	8.9601	8.9365	8.9131	8.8905	8.8688	8.8482	8.8287	8.8106	8.7936	8.7779	8.7632	8.7497	8.7371	8.7255	8.7147	8.7047	8.6954	8.6867	8.6787	8.6712	8.6642	8.6576	8.6515
1989	4	26	8.6502	8.9277	9.2562	9.1717	9.0956	9.0568	9.0356	9.0203	9.0057	8.9899	8.9726	8.9538	8.9339	8.9134	8.8925	8.8716	8.8509	8.8307	8.811	8.792	8.7737	8.7562	8.7395	8.7235	8.7084	8.694	8.6804	8.6675	8.6553	8.6437	8.6328	8.6224
